Country;Indicator;Indicator_Code;Indicator_Value;Year;Month;Quarter;Purchase_Date;City;Region;Product_Category;Brand;Gender;Age;Customer_Segment;Unit_Price_USD;Quantity;Total_Sales_USD;Cost_USD;Profit_USD;Shipping_Method;Delivery_Days;Payment_Method;Import_Export;Supplier;Warehouse;Tax_Rate;Satisfaction_Score
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;12;4;20/12/2020;Can Tho;South;Laptop;Lenovo;Male;27;Standard;594.28;5;2971.4;1820.11;1151.29;Road;5;E-Wallet;Export;Intel Vietnam;WH-HN-02;8;4.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;2;1;15/02/2020;Ho Chi Minh City;South;Gaming;Acer;Female;53;Premium;1878.45;3;5635.35;4665.2;970.15;Road;5;Bank Transfer;Import;FPT Retail;WH-HN-02;8;3.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;6;2;28/06/2020;Can Tho;South;Laptop;Dell;Female;33;Premium;2414.11;11;26555.21;22135.96;4419.25;Air;1;Credit Card;Export;LG Vietnam;WH-HCM-01;10;4.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;8;3;27/08/2020;Ho Chi Minh City;South;Laptop;Lenovo;Male;21;Budget;733.62;9;6602.58;5306.13;1296.45;Road;7;Bank Transfer;Export;Viettel Store;WH-HN-02;5;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;6;2;12/06/2020;Ho Chi Minh City;South;Laptop;Dell;Female;45;Budget;1804.51;7;12631.57;9235.98;3395.59;Road;7;Credit Card;Export;LG Vietnam;WH-HN-02;5;4.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;5;2;24/05/2020;Hanoi;North;Home Appliances;LG;Female;48;Standard;222.81;9;2005.29;1497.61;507.68;Road;7;E-Wallet;Export;LG Vietnam;WH-DN-03;8;4.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;1;1;23/01/2020;Ho Chi Minh City;South;Smart Watch;Samsung;Female;38;Budget;624.99;11;6874.89;5328.7;1546.19;Sea;16;E-Wallet;Export;Intel Vietnam;WH-HCM-01;10;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;9;3;21/09/2020;Hanoi;North;Tablet;Xiaomi;Male;28;Standard;706.18;8;5649.44;4333.85;1315.59;Road;6;E-Wallet;Export;Samsung Vietnam;WH-DN-03;10;3.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;11;4;14/11/2020;Hanoi;North;Laptop;HP;Female;24;Budget;815.18;12;9782.16;6600.36;3181.8;Road;7;Bank Transfer;Export;Viettel Store;WH-DN-03;10;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;5;2;09/05/2020;Ho Chi Minh City;South;Gaming;MSI;Male;52;Standard;1515.5;8;12124.0;7452.11;4671.89;Road;6;E-Wallet;Export;Intel Vietnam;WH-DN-03;8;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;7;3;12/07/2020;Ho Chi Minh City;South;Semiconductor;Nvidia;Male;34;Standard;518.48;2;1036.96;648.73;388.23;Sea;13;E-Wallet;Export;Digiworld;WH-DN-03;8;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;10;4;03/10/2020;Ho Chi Minh City;South;Tablet;Samsung;Male;34;Standard;851.08;17;14468.36;8713.58;5754.78;Sea;16;Cash;Export;FPT Retail;WH-HN-02;5;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;3;1;12/03/2020;Hai Phong;North;Smart TV;Samsung;Male;46;Budget;1876.68;2;3753.36;2881.06;872.3;Road;7;E-Wallet;Export;LG Vietnam;WH-DN-03;8;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;1;1;16/01/2020;Hanoi;North;Tablet;Xiaomi;Male;59;Budget;825.61;16;13209.76;8235.72;4974.04;Air;3;Credit Card;Import;Viettel Store;WH-DN-03;8;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;8;3;10/08/2020;Can Tho;South;Gaming;Asus;Male;24;Budget;1474.1;4;5896.4;4457.72;1438.68;Air;2;Cash;Import;Viettel Store;WH-HN-02;10;4.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;11;4;19/11/2020;Ho Chi Minh City;South;Gaming;Asus;Female;55;Enterprise;1156.35;17;19657.95;12338.32;7319.63;Road;4;E-Wallet;Import;Digiworld;WH-DN-03;5;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;417.401.040.421.189;2020;2;1;04/02/2020;Hanoi;North;Laptop;Asus;Male;53;Standard;1928.01;19;36632.19;27023.72;9608.47;Air;3;Cash;Import;Foxconn Vietnam;WH-HN-02;8;4.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;4;2;27/04/2019;Ho Chi Minh City;South;Smartphone;Apple;Male;26;Standard;1292.61;14;18096.54;13172.76;4923.78;Air;2;Cash;Import;Foxconn Vietnam;WH-DN-03;8;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;3;1;07/03/2019;Nha Trang;Central;Smart TV;Sony;Female;57;Premium;1013.98;18;18251.64;14744.48;3507.16;Road;6;E-Wallet;Import;Digiworld;WH-HN-02;8;4.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;9;3;17/09/2019;Hai Phong;North;Smart TV;LG;Female;30;Standard;626.96;1;626.96;508.77;118.19;Sea;15;Bank Transfer;Export;Intel Vietnam;WH-HN-02;10;4.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;27/01/2019;Hanoi;North;Audio Devices;Sony;Male;45;Premium;477.28;15;7159.2;5071.75;2087.45;Road;5;Bank Transfer;Import;Digiworld;WH-HCM-01;8;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;27/01/2019;Hanoi;North;Smart Watch;Samsung;Female;47;Standard;423.67;19;8049.73;6764.04;1285.69;Air;3;Credit Card;Export;FPT Retail;WH-DN-03;5;4.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;12;4;17/12/2019;Ho Chi Minh City;South;Smart Watch;Samsung;Male;27;Standard;128.79;11;1416.69;1064.47;352.22;Road;3;Credit Card;Export;Viettel Store;WH-DN-03;8;5.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;2;1;26/02/2019;Hanoi;North;Smartphone;Xiaomi;Male;51;Premium;1470.23;19;27934.37;22771.54;5162.83;Sea;18;Cash;Export;Intel Vietnam;WH-DN-03;8;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;10;4;03/10/2019;Hanoi;North;Tablet;Xiaomi;Male;30;Budget;877.7;17;14920.9;11797.79;3123.11;Road;5;Bank Transfer;Import;FPT Retail;WH-HN-02;10;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;5;2;04/05/2019;Nha Trang;Central;Laptop;HP;Female;18;Standard;1379.46;7;9656.22;7719.7;1936.52;Sea;14;Credit Card;Import;Intel Vietnam;WH-HCM-01;8;4.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;2;1;19/02/2019;Ho Chi Minh City;South;Smartphone;Samsung;Male;37;Budget;1041.66;15;15624.9;13152.22;2472.68;Road;5;E-Wallet;Export;Intel Vietnam;WH-DN-03;5;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;17/08/2019;Hanoi;North;Home Appliances;LG;Male;39;Budget;793.98;19;15085.62;11715.78;3369.84;Road;6;Bank Transfer;Export;Foxconn Vietnam;WH-HCM-01;5;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;04/01/2019;Hanoi;North;Laptop;Dell;Female;19;Standard;1295.63;13;16843.19;10114.38;6728.81;Road;5;Bank Transfer;Export;Viettel Store;WH-HCM-01;5;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;12;4;23/12/2019;Can Tho;South;Tablet;Xiaomi;Male;28;Enterprise;674.03;1;674.03;412.02;262.01;Air;3;E-Wallet;Export;FPT Retail;WH-HCM-01;5;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;08/08/2019;Bien Hoa;South;Tablet;Samsung;Male;50;Budget;1025.84;9;9232.56;5704.4;3528.16;Sea;12;Credit Card;Export;Intel Vietnam;WH-HN-02;5;3.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;2;1;27/02/2019;Ho Chi Minh City;South;Gaming;Acer;Male;54;Budget;923.5;5;4617.5;2859.94;1757.56;Road;5;E-Wallet;Export;FPT Retail;WH-HCM-01;8;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;3;1;24/03/2019;Ho Chi Minh City;South;Smart Watch;Apple;Female;25;Budget;382.36;7;2676.52;2114.18;562.34;Sea;17;Credit Card;Import;Intel Vietnam;WH-DN-03;8;5.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;06/01/2019;Ho Chi Minh City;South;Smart Watch;Samsung;Female;46;Premium;745.24;11;8197.64;6626.79;1570.85;Sea;15;Cash;Export;Intel Vietnam;WH-HN-02;10;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;9;3;23/09/2019;Da Nang;Central;Smart Watch;Samsung;Male;35;Enterprise;700.52;7;4903.64;4060.17;843.47;Air;3;Credit Card;Export;Foxconn Vietnam;WH-HCM-01;5;4.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;10;4;11/10/2019;Hai Phong;North;Audio Devices;Sony;Female;26;Budget;325.03;16;5200.48;3953.6;1246.88;Road;7;Cash;Export;LG Vietnam;WH-DN-03;5;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;16/08/2019;Can Tho;South;Smart TV;LG;Female;36;Standard;1607.95;17;27335.15;23200.92;4134.23;Road;7;E-Wallet;Export;FPT Retail;WH-HN-02;8;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;3;1;06/03/2019;Ho Chi Minh City;South;Tablet;Apple;Female;59;Standard;676.64;10;6766.4;4345.06;2421.34;Sea;10;Credit Card;Import;LG Vietnam;WH-DN-03;8;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;12;4;25/12/2019;Da Nang;Central;Smart TV;LG;Female;32;Standard;1285.58;19;24426.02;18396.1;6029.92;Road;6;Credit Card;Import;Digiworld;WH-DN-03;5;4.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;9;3;27/09/2019;Hanoi;North;Tablet;Apple;Male;39;Standard;746.56;15;11198.4;7073.91;4124.49;Road;3;Bank Transfer;Import;Samsung Vietnam;WH-DN-03;8;4.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;18/01/2019;Da Nang;Central;Electronic Components;Foxconn;Male;52;Standard;374.37;13;4866.81;3444.45;1422.36;Sea;15;E-Wallet;Export;Viettel Store;WH-HN-02;5;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;5;2;24/05/2019;Ho Chi Minh City;South;Audio Devices;Sony;Male;34;Standard;483.24;6;2899.44;1984.7;914.74;Sea;24;Cash;Import;Digiworld;WH-HN-02;8;4.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;03/01/2019;Can Tho;South;Smartphone;Samsung;Female;31;Premium;1013.8;16;16220.8;12770.25;3450.55;Road;6;Credit Card;Export;Viettel Store;WH-HCM-01;8;3.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;3;1;09/03/2019;Hanoi;North;Electronic Components;Foxconn;Male;56;Standard;418.34;8;3346.72;2732.5;614.22;Air;3;E-Wallet;Import;Foxconn Vietnam;WH-HCM-01;5;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;02/01/2019;Hanoi;North;Laptop;Dell;Female;44;Standard;1167.68;11;12844.48;10093.71;2750.77;Road;4;Cash;Import;LG Vietnam;WH-HN-02;10;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;11;4;26/11/2019;Hanoi;North;Smart TV;Samsung;Female;19;Standard;1895.83;3;5687.49;3628.18;2059.31;Road;6;E-Wallet;Import;Foxconn Vietnam;WH-HN-02;5;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;14/08/2019;Hai Phong;North;Audio Devices;JBL;Male;35;Budget;100.28;10;1002.8;719.56;283.24;Air;2;E-Wallet;Export;Foxconn Vietnam;WH-HCM-01;10;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;18/08/2019;Da Nang;Central;Electronic Components;Intel;Female;28;Budget;439.57;10;4395.7;3200.16;1195.54;Sea;19;Credit Card;Export;Foxconn Vietnam;WH-HN-02;8;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;14/01/2019;Ho Chi Minh City;South;Gaming;MSI;Female;41;Standard;1729.09;10;17290.9;13091.83;4199.07;Road;5;E-Wallet;Import;Viettel Store;WH-HCM-01;10;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;21/01/2019;Can Tho;South;Laptop;Dell;Male;24;Budget;926.44;2;1852.88;1338.03;514.85;Air;1;Credit Card;Import;Digiworld;WH-HN-02;10;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;09/08/2019;Hanoi;North;Smartphone;Oppo;Male;39;Premium;1358.51;9;12226.59;8630.68;3595.91;Sea;23;E-Wallet;Import;Intel Vietnam;WH-DN-03;5;3.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;12;4;15/12/2019;Ho Chi Minh City;South;Gaming;MSI;Female;50;Standard;2836.46;12;34037.52;28539.66;5497.86;Sea;17;E-Wallet;Import;Samsung Vietnam;WH-HCM-01;10;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;18/01/2019;Can Tho;South;Laptop;Lenovo;Male;26;Standard;2297.22;14;32161.08;24615.62;7545.46;Road;3;E-Wallet;Import;Intel Vietnam;WH-HN-02;8;4.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;11;4;06/11/2019;Can Tho;South;Smartphone;Samsung;Male;20;Premium;1353.2;17;23004.4;16789.35;6215.05;Sea;21;Bank Transfer;Import;LG Vietnam;WH-HCM-01;5;4.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;10;4;04/10/2019;Bien Hoa;South;Semiconductor;Nvidia;Female;24;Budget;1063.11;1;1063.11;706.62;356.49;Sea;22;Bank Transfer;Export;Viettel Store;WH-HCM-01;8;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;6;2;18/06/2019;Da Nang;Central;Smartphone;Oppo;Female;40;Enterprise;594.01;11;6534.11;5478.69;1055.42;Sea;22;E-Wallet;Export;Viettel Store;WH-HCM-01;5;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;4;2;05/04/2019;Can Tho;South;Smartphone;Oppo;Male;29;Standard;1076.33;18;19373.94;15315.69;4058.25;Road;7;Credit Card;Export;Foxconn Vietnam;WH-HCM-01;10;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;20/01/2019;Nha Trang;Central;Electronic Components;Foxconn;Female;59;Standard;34.89;8;279.12;218.5;60.62;Road;3;Cash;Import;Viettel Store;WH-DN-03;10;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;5;2;04/05/2019;Hanoi;North;Smartphone;Apple;Male;53;Enterprise;761.86;11;8380.46;5098.21;3282.25;Road;5;E-Wallet;Export;LG Vietnam;WH-HN-02;10;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;10;4;08/10/2019;Ho Chi Minh City;South;Laptop;HP;Male;39;Premium;1357.85;12;16294.2;11419.91;4874.29;Sea;11;Credit Card;Import;Intel Vietnam;WH-DN-03;8;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;10;4;23/10/2019;Hai Phong;North;Smart TV;Samsung;Female;34;Premium;880.77;18;15853.86;10445.77;5408.09;Road;5;Bank Transfer;Import;LG Vietnam;WH-HN-02;10;3.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;1;1;21/01/2019;Can Tho;South;Laptop;Lenovo;Female;53;Premium;1603.55;2;3207.1;2076.63;1130.47;Sea;15;E-Wallet;Import;Foxconn Vietnam;WH-HN-02;5;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;8;3;14/08/2019;Ho Chi Minh City;South;Smart TV;Sony;Female;55;Standard;658.68;2;1317.36;1116.7;200.66;Air;2;Cash;Import;Digiworld;WH-HCM-01;8;3.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;404.334.300.320.093;2019;9;3;11/09/2019;Bien Hoa;South;Audio Devices;Sony;Female;59;Standard;52.79;14;739.06;508.69;230.37;Sea;16;Bank Transfer;Import;FPT Retail;WH-HN-02;5;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;1;1;15/01/2018;Ho Chi Minh City;South;Laptop;HP;Male;39;Standard;853.77;5;4268.85;3344.97;923.88;Road;3;Credit Card;Import;Foxconn Vietnam;WH-DN-03;5;3.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;1;1;04/01/2018;Nha Trang;Central;Laptop;Asus;Male;18;Standard;1112.21;15;16683.15;13645.6;3037.55;Sea;19;Credit Card;Import;Samsung Vietnam;WH-HN-02;10;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;6;2;04/06/2018;Hanoi;North;Smart TV;LG;Male;40;Enterprise;1471.74;2;2943.48;2191.29;752.19;Air;3;E-Wallet;Import;FPT Retail;WH-DN-03;8;4.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;2;1;05/02/2018;Ho Chi Minh City;South;Smartphone;Samsung;Male;18;Enterprise;889.6;18;16012.8;13298.1;2714.7;Sea;22;Cash;Import;LG Vietnam;WH-HN-02;10;3.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;19/07/2018;Bien Hoa;South;Home Appliances;Samsung;Male;59;Budget;1181.27;15;17719.05;11577.46;6141.59;Air;3;E-Wallet;Export;LG Vietnam;WH-DN-03;10;3.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;10;4;09/10/2018;Ho Chi Minh City;South;Audio Devices;Apple;Female;43;Budget;286.93;1;286.93;243.88;43.05;Road;7;Bank Transfer;Import;Samsung Vietnam;WH-DN-03;5;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;02/07/2018;Da Nang;Central;Smartphone;Apple;Female;40;Standard;426.93;7;2988.51;2162.88;825.63;Road;5;Bank Transfer;Import;LG Vietnam;WH-HCM-01;5;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;4;2;20/04/2018;Ho Chi Minh City;South;Smart Watch;Apple;Female;30;Standard;559.63;9;5036.67;3080.73;1955.94;Air;3;Credit Card;Export;FPT Retail;WH-HCM-01;10;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;10/07/2018;Ho Chi Minh City;South;Laptop;Asus;Male;58;Enterprise;1978.97;7;13852.79;8791.0;5061.79;Sea;12;Bank Transfer;Import;Samsung Vietnam;WH-DN-03;8;4.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;18/07/2018;Bien Hoa;South;Semiconductor;Nvidia;Male;24;Standard;112.4;13;1461.2;1059.21;401.99;Road;6;E-Wallet;Export;Samsung Vietnam;WH-HN-02;8;4.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;10;4;18/10/2018;Da Nang;Central;Audio Devices;Sony;Female;20;Premium;469.46;19;8919.74;5427.26;3492.48;Road;4;E-Wallet;Import;Digiworld;WH-HCM-01;5;4.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;4;2;23/04/2018;Ho Chi Minh City;South;Laptop;HP;Male;58;Budget;690.33;17;11735.61;9805.53;1930.08;Air;3;E-Wallet;Import;Viettel Store;WH-HCM-01;8;3.1
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;1;1;09/01/2018;Ho Chi Minh City;South;Smart TV;Sony;Male;46;Budget;1548.53;2;3097.06;2609.93;487.13;Air;3;Bank Transfer;Export;LG Vietnam;WH-HN-02;10;4.4
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;02/07/2018;Ho Chi Minh City;South;Smartphone;Oppo;Male;27;Standard;610.8;1;610.8;432.03;178.77;Road;4;Bank Transfer;Export;LG Vietnam;WH-HCM-01;8;4.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;1;1;27/01/2018;Hanoi;North;Laptop;Lenovo;Male;57;Budget;1773.26;11;19505.86;15125.12;4380.74;Air;1;E-Wallet;Import;FPT Retail;WH-HN-02;5;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;5;2;15/05/2018;Ho Chi Minh City;South;Audio Devices;Apple;Female;38;Budget;175.26;5;876.3;530.6;345.7;Road;5;E-Wallet;Export;Samsung Vietnam;WH-DN-03;10;3.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;11;4;21/11/2018;Bien Hoa;South;Smartphone;Samsung;Female;52;Premium;1486.27;8;11890.16;7870.36;4019.8;Road;5;Bank Transfer;Import;FPT Retail;WH-DN-03;10;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;7;3;25/07/2018;Ho Chi Minh City;South;Laptop;Lenovo;Female;55;Premium;2262.34;8;18098.72;15004.18;3094.54;Air;2;Bank Transfer;Import;Intel Vietnam;WH-HN-02;10;3.0
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;9;3;22/09/2018;Ho Chi Minh City;South;Smart TV;Samsung;Female;54;Standard;1784.6;12;21415.2;14723.49;6691.71;Road;4;Bank Transfer;Import;LG Vietnam;WH-DN-03;5;4.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;2;1;22/02/2018;Da Nang;Central;Gaming;Asus;Female;24;Enterprise;2234.64;13;29050.32;19042.8;10007.52;Road;7;Bank Transfer;Import;Samsung Vietnam;WH-HCM-01;10;3.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;6;2;24/06/2018;Ho Chi Minh City;South;Smartphone;Samsung;Female;51;Budget;767.51;18;13815.18;8367.39;5447.79;Road;7;Bank Transfer;Export;FPT Retail;WH-DN-03;5;4.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;9;3;08/09/2018;Bien Hoa;South;Audio Devices;JBL;Male;22;Budget;431.79;6;2590.74;1701.77;888.97;Sea;21;Cash;Export;FPT Retail;WH-HN-02;10;3.8
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;3;1;04/03/2018;Hanoi;North;Audio Devices;Sony;Male;52;Budget;491.58;17;8356.86;5441.68;2915.18;Road;5;Cash;Import;LG Vietnam;WH-DN-03;8;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;11;4;20/11/2018;Da Nang;Central;Laptop;Dell;Female;54;Standard;2229.08;4;8916.32;6870.66;2045.66;Road;5;Bank Transfer;Import;FPT Retail;WH-HN-02;10;3.3
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;3;1;21/03/2018;Hanoi;North;Smart Watch;Apple;Female;19;Premium;604.04;4;2416.16;1496.46;919.7;Road;7;E-Wallet;Export;Samsung Vietnam;WH-HCM-01;8;3.6
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;2;1;11/02/2018;Da Nang;Central;Electronic Components;Foxconn;Female;21;Standard;24.43;11;268.73;177.73;91.0;Air;3;Cash;Import;Intel Vietnam;WH-DN-03;10;4.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;2;1;27/02/2018;Hanoi;North;Smart TV;LG;Female;21;Standard;1895.13;10;18951.3;16043.55;2907.75;Sea;12;Bank Transfer;Import;Foxconn Vietnam;WH-HN-02;10;4.2
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;2;1;16/02/2018;Hanoi;North;Semiconductor;Nvidia;Male;28;Standard;475.8;4;1903.2;1457.39;445.81;Air;3;E-Wallet;Import;Foxconn Vietnam;WH-DN-03;10;3.9
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;1;1;15/01/2018;Hanoi;North;Laptop;Dell;Female;21;Premium;1998.84;8;15990.72;11485.1;4505.62;Road;6;Bank Transfer;Import;Viettel Store;WH-HCM-01;8;4.5
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;10;4;20/10/2018;Hanoi;North;Laptop;Lenovo;Female;46;Standard;1226.5;1;1226.5;743.7;482.8;Air;2;Bank Transfer;Export;Foxconn Vietnam;WH-DN-03;5;3.7
Vietnam;HighTech_Exports;TX.VAL.TECH.MF.ZS;407.501.595.675.465;2018;6;2;18/06/2018;Ho Chi Minh City;South;Laptop;Asus;Female;29;Standard;860.47;12;10325.64;7499.16;2826.48;Air;1;Credit Card;Import;FPT Retail;WH-DN-03;5;3.8
