Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,VAT,Shipping_Fee,Revenue
DH2021000888,KH00007,SP012,1,1590000,0,159000,22000,1771000
DH2021003699,KH00028,SP022,2,190000,0,38000,35000,453000
DH2021002722,KH00005,SP018,4,390000,0,137000,18000,1528000
DH2021003424,KH00108,SP002,2,18990000,0,3608000,30000,39719000
DH2021004174,KH00001,SP024,4,5490000,0,2196000,28000,24184000
DH2021004195,KH00001,SP021,3,350000,0,94000,25000,1064000
DH2021004240,KH00006,SP004,1,16990000,0,1444000,30000,15916000
DH2021005903,KH00005,SP025,3,4290000,0,1287000,30000,14187000
DH2021007769,KH00001,SP017,2,3290000,0,658000,25000,7263000
DH2021008022,KH00003,SP010,2,12990000,0,2078000,30000,22892000
DH2021000812,KH00002,SP006,3,7990000,0,2229000,28000,24549000
DH2021003900,KH00006,SP015,2,7990000,0,1598000,30000,17608000
DH2021004929,KH00012,SP012,1,1590000,0,159000,45000,1794000
DH2021006672,KH00002,SP015,4,7990000,0,3100000,18000,34119000
DH2021009236,KH00001,SP022,3,190000,0,50000,22000,574000
DH2021000859,KH00003,SP008,3,13990000,0,3567000,28000,39269000
DH2021002934,KH00001,SP017,1,3290000,0,296000,40000,3297000
DH2021003800,KH00013,SP013,1,990000,0,92000,18000,1031000
DH2021008270,KH00014,SP003,1,19990000,0,1859000,35000,20485000
DH2021004621,KH00007,SP008,3,13990000,0,4197000,25000,46192000
DH2021006490,KH00006,SP003,1,19990000,0,1999000,22000,22011000
DH2021006937,KH00001,SP026,2,990000,0,174000,22000,1938000
DH2021008062,KH00022,SP001,4,4590000,0,1781000,40000,19630000
DH2021008313,KH00001,SP022,1,190000,0,15000,45000,212000
DH2021001474,KH00002,SP005,2,4990000,0,948000,40000,10469000
DH2021001829,KH00018,SP016,4,11990000,0,4220000,25000,46450000
DH2021005345,KH00014,SP006,10,7990000,0,7990000,35000,87925000
DH2021008717,KH00020,SP001,3,4590000,0,1377000,40000,15187000
DH2021001037,KH00001,SP018,1,390000,0,39000,25000,454000
DH2021001570,KH00001,SP016,1,11990000,0,1115000,40000,12306000
DH2021002461,KH00005,SP002,2,18990000,0,3684000,28000,40553000
DH2021008550,KH00039,SP006,3,7990000,0,2397000,30000,26397000
DH2021000730,KH00319,SP018,1,390000,0,34000,40000,417000
DH2021007775,KH00001,SP014,2,1190000,0,221000,30000,2464000
DH2021008225,KH00004,SP013,2,990000,0,168000,18000,1869000
DH2021001755,KH00036,SP018,1,390000,0,31000,28000,371000
DH2021005153,KH00052,SP008,4,13990000,0,5428000,28000,59737000
DH2021009684,KH00849,SP001,1,4590000,0,436000,35000,4831000
DH2021001026,KH00045,SP016,1,11990000,0,1115000,25000,12291000
DH2021001272,KH00180,SP010,2,12990000,0,2338000,30000,25750000
DH2021001745,KH00001,SP001,2,4590000,0,918000,30000,10128000
DH2021001793,KH00319,SP006,1,7990000,0,799000,45000,8834000
DH2021002938,KH00013,SP022,1,190000,0,17000,35000,223000
DH2021004645,KH00221,SP023,2,5990000,0,1162000,30000,12813000
DH2021003186,KH00001,SP023,1,5990000,0,599000,40000,6629000
DH2021009277,KH00019,SP003,1,19990000,0,1759000,25000,19375000
DH2021000529,KH01653,SP011,1,3990000,0,351000,45000,3907000
DH2021002218,KH00009,SP022,2,190000,0,35000,40000,428000
DH2021002426,KH00006,SP023,2,5990000,0,1114000,25000,12280000
DH2021005036,KH00135,SP004,3,16990000,0,4332000,25000,47681000
DH2021006648,KH00010,SP026,2,990000,0,198000,22000,2200000
DH2021007945,KH00638,SP004,4,16990000,0,6796000,18000,74774000
DH2021000350,KH00001,SP006,3,7990000,0,2397000,25000,26392000
DH2021005000,KH00002,SP019,3,690000,0,182000,18000,2022000
DH2021007158,KH00002,SP024,3,5490000,0,1482000,25000,16330000
DH2021008802,KH00007,SP017,8,3290000,0,2316000,45000,25523000
DH2021001309,KH00002,SP007,5,23990000,0,9596000,28000,105584000
DH2021004519,KH00009,SP014,1,1190000,0,119000,28000,1337000
DH2021008253,KH00004,SP026,1,990000,0,99000,22000,1111000
DH2021008356,KH01104,SP002,1,18990000,0,1899000,18000,20907000
DH2021000409,KH00028,SP016,1,11990000,0,959000,28000,10579000
DH2021001083,KH01747,SP023,1,5990000,0,527000,40000,5838000
DH2021002191,KH00001,SP019,1,690000,0,55000,18000,625000
DH2021004738,KH00002,SP017,8,3290000,0,2632000,30000,28982000
DH2021005886,KH00504,SP026,1,990000,0,79000,25000,896000
DH2021007578,KH00011,SP002,1,18990000,0,1842000,22000,20284000
DH2021008143,KH00090,SP024,1,5490000,0,511000,22000,5639000
DH2021008426,KH00001,SP011,5,3990000,0,1596000,22000,17578000
DH2021009634,KH00003,SP006,4,7990000,0,2972000,25000,32720000
DH2021001861,KH00019,SP021,5,350000,0,140000,30000,1570000
DH2021002521,KH00001,SP006,1,7990000,0,719000,30000,7940000
DH2021009506,KH00001,SP025,2,4290000,0,772000,28000,8522000
DH2021002453,KH00043,SP023,1,5990000,0,479000,30000,5301000
DH2021007626,KH00001,SP003,1,19990000,0,1999000,30000,22019000
DH2021008561,KH00018,SP016,1,11990000,0,1079000,22000,11892000
DH2021001552,KH00112,SP018,2,390000,0,66000,25000,754000
DH2021001820,KH00131,SP014,2,1190000,0,190000,30000,2124000
DH2021002705,KH00004,SP002,4,18990000,0,7064000,18000,77725000
DH2021008147,KH00001,SP010,1,12990000,0,1299000,28000,14317000
DH2021009665,KH00123,SP011,3,3990000,0,1113000,18000,12263000
DH2021000287,KH00001,SP003,1,19990000,0,1999000,30000,22019000
DH2021000321,KH00038,SP012,1,1590000,0,154000,25000,1721000
DH2021001951,KH00014,SP024,1,5490000,0,439000,30000,4861000
DH2021006492,KH00003,SP019,2,690000,0,110000,45000,1259000
DH2021006495,KH00038,SP002,1,18990000,0,1804000,28000,19872000
DH2021005038,KH00070,SP007,1,23990000,0,2111000,22000,23244000
DH2021006793,KH00002,SP015,1,7990000,0,799000,18000,8807000
DH2021008641,KH00001,SP018,3,390000,0,117000,45000,1332000
DH2021004797,KH00119,SP005,2,4990000,0,898000,22000,9902000
DH2021005604,KH00750,SP018,5,390000,0,189000,18000,2099000
DH2021005023,KH00001,SP016,1,11990000,0,1163000,22000,12815000
DH2021008726,KH00040,SP015,2,7990000,0,1358000,40000,14981000
DH2021008774,KH01723,SP007,5,23990000,0,11155000,40000,122749000
DH2021009519,KH00002,SP009,3,15990000,0,4653000,45000,51229000
DH2021005315,KH00001,SP012,4,1590000,0,636000,25000,7021000
DH2021005437,KH00006,SP002,1,18990000,0,1899000,30000,20919000
DH2021005494,KH00003,SP012,1,1590000,0,151000,22000,1683000
DH2021005570,KH00253,SP017,2,3290000,0,579000,28000,6397000
DH2021006120,KH00048,SP001,1,4590000,0,459000,28000,5077000
DH2021007045,KH00002,SP009,1,15990000,0,1599000,22000,17611000
DH2021003104,KH00001,SP017,2,3290000,0,526000,30000,5820000
DH2021004981,KH00305,SP017,3,3290000,0,918000,45000,10142000
DH2021005110,KH00001,SP005,1,4990000,0,474000,18000,5232000
DH2021006960,KH00001,SP005,1,4990000,0,439000,40000,4870000
DH2021007318,KH00213,SP001,3,4590000,0,1102000,22000,12140000
DH2021002130,KH00001,SP011,3,3990000,0,1197000,45000,13212000
DH2021000881,KH00012,SP010,2,12990000,0,2598000,35000,28613000
DH2021004800,KH00097,SP018,6,390000,0,234000,35000,2609000
DH2021007399,KH00003,SP009,1,15990000,0,1407000,40000,15518000
DH2021008190,KH00001,SP004,1,16990000,0,1495000,25000,16471000
DH2021001623,KH00001,SP013,4,990000,0,376000,28000,4166000
DH2021002002,KH00001,SP026,5,990000,0,421000,30000,4659000
DH2021002977,KH00039,SP009,1,15990000,0,1599000,40000,17629000
DH2021009527,KH00008,SP018,1,390000,0,36000,18000,417000
DH2021009744,KH00006,SP005,2,4990000,0,998000,40000,11018000
DH2021001222,KH00825,SP025,1,4290000,0,429000,28000,4747000
DH2021001646,KH00007,SP015,1,7990000,0,799000,22000,8811000
DH2021009774,KH00431,SP013,5,990000,0,495000,30000,5475000
DH2021003624,KH00436,SP024,1,5490000,0,532000,28000,5885000
DH2021003983,KH00197,SP021,2,350000,0,56000,28000,644000
DH2021004698,KH00001,SP008,1,13990000,0,1329000,35000,14654000
DH2021005565,KH00257,SP022,2,190000,0,32000,25000,380000
DH2021005885,KH00005,SP021,5,350000,0,158000,25000,1758000
DH2021006104,KH00098,SP013,2,990000,0,174000,18000,1934000
DH2021009318,KH00005,SP014,4,1190000,0,443000,25000,4895000
DH2021009829,KH00013,SP026,1,990000,0,99000,18000,1107000
DH2021000390,KH00003,SP006,1,7990000,0,799000,35000,8824000
DH2021000749,KH00105,SP013,2,990000,0,192000,28000,2141000
DH2021004933,KH00038,SP013,8,990000,0,634000,28000,6998000
DH2021000518,KH00001,SP004,1,16990000,0,1699000,35000,18724000
DH2021001331,KH00012,SP019,3,690000,0,166000,45000,1867000
DH2021004358,KH00038,SP012,1,1590000,0,159000,40000,1789000
DH2021006190,KH00360,SP006,3,7990000,0,2397000,30000,26397000
DH2021006287,KH00009,SP019,1,690000,0,69000,22000,781000
DH2021006892,KH00262,SP010,5,12990000,0,5521000,30000,60759000
DH2021009727,KH00013,SP006,1,7990000,0,719000,40000,7950000
DH2021008090,KH00009,SP002,3,18990000,0,5526000,28000,60815000
DH2021003412,KH00006,SP018,2,390000,0,70000,45000,817000
DH2021003786,KH00004,SP022,1,190000,0,17000,25000,209000
DH2021006876,KH00337,SP019,2,690000,0,128000,40000,1451000
DH2021009955,KH01960,SP003,2,19990000,0,3998000,18000,43996000
DH2021000369,KH00001,SP005,3,4990000,0,1452000,35000,16008000
DH2021000878,KH00002,SP020,1,1190000,0,119000,18000,1327000
DH2021002530,KH00012,SP013,1,990000,0,99000,45000,1134000
DH2021004103,KH00002,SP018,1,390000,0,39000,30000,459000
DH2021004591,KH00022,SP019,1,690000,0,69000,25000,784000
DH2021006357,KH00001,SP016,1,11990000,0,1199000,25000,13214000
DH2021007608,KH00094,SP007,5,23990000,0,11635000,25000,128012000
DH2021007984,KH00011,SP026,1,990000,0,89000,25000,1005000
DH2021000352,KH00065,SP019,2,690000,0,128000,22000,1433000
DH2021001746,KH00127,SP014,2,1190000,0,231000,28000,2568000
DH2021003289,KH00049,SP023,2,5990000,0,1198000,35000,13213000
DH2021003839,KH00020,SP005,1,4990000,0,499000,40000,5529000
DH2021004077,KH00030,SP021,1,350000,0,33000,25000,390000
DH2021005402,KH00015,SP023,2,5990000,0,1162000,35000,12818000
DH2021006599,KH00250,SP021,1,350000,0,35000,18000,403000
DH2021006874,KH00006,SP009,1,15990000,0,1279000,25000,14096000
DH2021009990,KH00004,SP001,4,4590000,0,1744000,30000,19216000
DH2021000062,KH00098,SP014,2,1190000,0,190000,40000,2134000
DH2021000374,KH00004,SP009,1,15990000,0,1551000,25000,17086000
DH2021002456,KH00003,SP007,1,23990000,0,2039000,18000,22449000
DH2021006831,KH00008,SP005,1,4990000,0,464000,28000,5133000
DH2021007097,KH00001,SP016,1,11990000,0,1139000,40000,12569000
DH2021009569,KH00010,SP008,5,13990000,0,6645000,30000,73127000
DH2021001243,KH00002,SP008,1,13990000,0,1119000,18000,12329000
DH2021001454,KH00001,SP022,1,190000,0,18000,30000,228000
DH2021002863,KH00001,SP005,1,4990000,0,499000,28000,5517000
DH2021004493,KH00002,SP011,1,3990000,0,371000,40000,4122000
DH2021004969,KH00008,SP023,8,5990000,0,4217000,35000,46422000
DH2021005673,KH00019,SP002,2,18990000,0,3038000,45000,33467000
DH2021007053,KH01499,SP004,2,16990000,0,3398000,28000,37406000
DH2021009380,KH00005,SP022,1,190000,0,19000,22000,231000
DH2021000199,KH00001,SP024,2,5490000,0,1065000,28000,11744000
DH2021000734,KH00012,SP004,3,16990000,0,4078000,18000,44872000
DH2021001158,KH00003,SP005,1,4990000,0,439000,22000,4852000
DH2021002614,KH00264,SP019,1,690000,0,69000,28000,787000
DH2021004336,KH00001,SP024,1,5490000,0,549000,22000,6061000
DH2021005274,KH00088,SP003,1,19990000,0,1759000,28000,19378000
DH2021006581,KH00004,SP022,1,190000,0,18000,35000,233000
DH2021008804,KH00001,SP024,1,5490000,0,511000,18000,5635000
DH2021001668,KH00001,SP023,5,5990000,0,2995000,18000,32963000
DH2021002061,KH00010,SP008,4,13990000,0,5036000,45000,55445000
DH2021006073,KH00017,SP011,1,3990000,0,399000,40000,4429000
DH2021006551,KH00016,SP014,6,1190000,0,714000,18000,7872000
DH2021008648,KH00042,SP013,2,990000,0,168000,35000,1886000
DH2021000538,KH00008,SP014,1,1190000,0,101000,35000,1148000
DH2021001046,KH00023,SP025,1,4290000,0,386000,30000,4277000
DH2021002507,KH00003,SP001,1,4590000,0,413000,25000,4569000
DH2021003499,KH00016,SP006,1,7990000,0,639000,28000,7059000
DH2021008440,KH00001,SP024,3,5490000,0,1532000,22000,16871000
DH2021001219,KH00002,SP021,3,350000,0,89000,45000,1026000
DH2021001442,KH00551,SP004,4,16990000,0,5437000,30000,59835000
DH2021001872,KH00037,SP014,4,1190000,0,452000,45000,5019000
DH2021002206,KH00160,SP002,8,18990000,0,12913000,30000,142075000
DH2021006737,KH00001,SP019,2,690000,0,134000,25000,1498000
DH2021008447,KH00059,SP006,5,7990000,0,3875000,45000,42672000
DH2021005420,KH00002,SP012,2,1590000,0,302000,30000,3353000
DH2021006722,KH00001,SP001,1,4590000,0,367000,45000,4084000
DH2021007322,KH00111,SP014,8,1190000,0,952000,40000,10512000
DH2021008620,KH00003,SP007,5,23990000,0,10196000,22000,112176000
DH2021004204,KH00009,SP022,2,190000,0,34000,35000,411000
DH2021004824,KH00016,SP017,3,3290000,0,869000,22000,9577000
DH2021008611,KH00216,SP014,1,1190000,0,115000,28000,1297000
DH2021008658,KH00006,SP025,1,4290000,0,386000,18000,4265000
DH2021009437,KH00001,SP012,8,1590000,0,1018000,25000,11219000
DH2021006938,KH00161,SP010,2,12990000,0,2520000,28000,27749000
DH2021000619,KH00010,SP012,3,1590000,0,382000,22000,4220000
DH2021000751,KH00005,SP006,1,7990000,0,799000,35000,8824000
DH2021001783,KH00001,SP022,2,190000,0,34000,25000,401000
DH2021003542,KH00001,SP022,1,190000,0,17000,28000,216000
DH2021005117,KH00001,SP021,4,350000,0,140000,28000,1568000
DH2021005376,KH00012,SP002,2,18990000,0,3038000,18000,33440000
DH2021006803,KH00002,SP023,2,5990000,0,1018000,40000,11241000
DH2021002133,KH00011,SP009,2,15990000,0,3198000,22000,35200000
DH2021002770,KH00020,SP010,1,12990000,0,1208000,22000,13311000
DH2021004068,KH00015,SP015,1,7990000,0,759000,22000,8371000
DH2021007560,KH00014,SP023,8,5990000,0,4552000,45000,50121000
DH2021007829,KH00005,SP013,3,990000,0,288000,25000,3194000
DH2021009258,KH00040,SP012,1,1590000,0,135000,40000,1527000
DH2021001060,KH00008,SP014,8,1190000,0,857000,25000,9450000
DH2021001109,KH00047,SP017,4,3290000,0,1053000,40000,11621000
DH2021001981,KH00001,SP019,2,690000,0,138000,45000,1563000
DH2021003090,KH00002,SP007,2,23990000,0,4798000,30000,52808000
DH2021008678,KH00213,SP024,1,5490000,0,494000,30000,5465000
DH2021003009,KH00018,SP019,1,690000,0,69000,22000,781000
DH2021006253,KH00517,SP023,1,5990000,0,599000,28000,6617000
DH2021007596,KH02123,SP002,2,18990000,0,3798000,30000,41808000
DH2021000391,KH00008,SP023,1,5990000,0,557000,40000,6168000
DH2021001937,KH00001,SP015,1,7990000,0,743000,18000,8192000
DH2021004445,KH00012,SP016,1,11990000,0,1055000,18000,11624000
DH2021005370,KH00002,SP021,2,350000,0,63000,25000,718000
DH2021007847,KH01654,SP008,1,13990000,0,1399000,45000,15434000
DH2021008713,KH00245,SP003,4,19990000,0,7436000,18000,81817000
DH2021008741,KH00001,SP025,6,4290000,0,2317000,35000,25518000
DH2021000627,KH00001,SP011,1,3990000,0,399000,40000,4429000
DH2021004993,KH00001,SP001,3,4590000,0,1212000,35000,13365000
DH2021006713,KH00007,SP010,1,12990000,0,1208000,28000,13317000
DH2021008749,KH02051,SP014,1,1190000,0,95000,18000,1065000
DH2021002537,KH00024,SP014,1,1190000,0,107000,22000,1200000
DH2021004458,KH00004,SP017,1,3290000,0,329000,25000,3644000
DH2021005010,KH00010,SP002,1,18990000,0,1614000,18000,17774000
DH2021000472,KH00006,SP015,1,7990000,0,759000,18000,8367000
DH2021002737,KH00019,SP014,5,1190000,0,577000,25000,6374000
DH2021009269,KH00005,SP008,5,13990000,0,6296000,28000,69279000
DH2021000484,KH00002,SP010,4,12990000,0,4676000,22000,51462000
DH2021001430,KH00001,SP013,2,990000,0,168000,28000,1879000
DH2021003810,KH00087,SP019,1,690000,0,62000,18000,701000
DH2021005432,KH00002,SP001,5,4590000,0,1836000,25000,20221000
DH2021007780,KH00118,SP009,1,15990000,0,1407000,25000,15503000
DH2021008532,KH00001,SP013,1,990000,0,87000,35000,993000
DH2021009666,KH00140,SP002,2,18990000,0,3608000,30000,39719000
DH2021003278,KH00386,SP011,2,3990000,0,798000,45000,8823000
DH2021003728,KH00004,SP020,3,1190000,0,339000,18000,3749000
DH2021004278,KH00040,SP008,2,13990000,0,2462000,30000,27114000
DH2021002109,KH00003,SP005,5,4990000,0,2495000,35000,27480000
DH2021003378,KH00016,SP008,2,13990000,0,2378000,22000,26183000
DH2021003794,KH00040,SP015,3,7990000,0,2397000,35000,26402000
DH2021006826,KH01076,SP018,1,390000,0,39000,25000,454000
DH2021006877,KH00001,SP006,3,7990000,0,2325000,40000,25616000
DH2021007743,KH00008,SP017,2,3290000,0,559000,18000,6170000
DH2021001494,KH00005,SP026,2,990000,0,192000,45000,2158000
DH2021002638,KH00001,SP007,2,23990000,0,4318000,30000,47530000
DH2021003332,KH00001,SP021,1,350000,0,35000,35000,420000
DH2021006147,KH00001,SP014,1,1190000,0,119000,30000,1339000
DH2021008649,KH00003,SP020,8,1190000,0,904000,25000,9973000
DH2021003080,KH00301,SP010,3,12990000,0,3897000,40000,42907000
DH2021004244,KH00421,SP015,8,7990000,0,6392000,40000,70352000
DH2021000426,KH00002,SP016,4,11990000,0,4316000,30000,47510000
DH2021001784,KH00005,SP019,3,690000,0,207000,28000,2305000
DH2021005921,KH00073,SP025,1,4290000,0,386000,25000,4272000
DH2021006224,KH00015,SP014,1,1190000,0,119000,40000,1349000
DH2021006625,KH00182,SP017,1,3290000,0,329000,18000,3637000
DH2021006637,KH00103,SP005,3,4990000,0,1422000,40000,15684000
DH2021007620,KH00001,SP007,1,23990000,0,1919000,28000,21139000
DH2021009496,KH00001,SP001,2,4590000,0,918000,35000,10133000
DH2021000015,KH00005,SP016,2,11990000,0,2158000,35000,23775000
DH2021000769,KH00043,SP016,1,11990000,0,1079000,40000,11910000
DH2021002457,KH00002,SP020,8,1190000,0,809000,30000,8931000
DH2021008474,KH00106,SP013,1,990000,0,84000,25000,951000
DH2021002952,KH00033,SP004,2,16990000,0,2990000,30000,32922000
DH2021004864,KH00012,SP006,1,7990000,0,703000,18000,7752000
DH2021006327,KH00004,SP009,3,15990000,0,4461000,45000,49118000
DH2021006569,KH00002,SP010,1,12990000,0,1299000,45000,14334000
DH2021004772,KH00003,SP013,6,990000,0,523000,35000,5785000
DH2021005216,KH00010,SP008,1,13990000,0,1119000,40000,12351000
DH2021007712,KH00003,SP012,1,1590000,0,135000,25000,1512000
DH2021008185,KH00028,SP011,8,3990000,0,3192000,18000,35130000
DH2021001648,KH00001,SP014,1,1190000,0,113000,18000,1261000
DH2021002621,KH00001,SP017,1,3290000,0,280000,28000,3104000
DH2021004530,KH00006,SP016,1,11990000,0,1199000,45000,13234000
DH2021005106,KH00003,SP013,1,990000,0,99000,18000,1107000
DH2021006004,KH00013,SP009,1,15990000,0,1407000,25000,15503000
DH2021006983,KH00218,SP011,1,3990000,0,399000,35000,4424000
DH2021009142,KH00002,SP018,1,390000,0,39000,45000,474000
DH2021009468,KH00100,SP007,2,23990000,0,4462000,22000,49105000
DH2021000990,KH00010,SP002,1,18990000,0,1899000,22000,20911000
DH2021001050,KH00083,SP013,2,990000,0,198000,30000,2208000
DH2021007276,KH00329,SP016,1,11990000,0,1199000,30000,13219000
DH2021007679,KH00142,SP003,1,19990000,0,1939000,22000,21351000
DH2021001225,KH00006,SP017,8,3290000,0,2316000,22000,25500000
DH2021002017,KH00022,SP010,5,12990000,0,6170000,18000,67890000
DH2021002137,KH00005,SP016,2,11990000,0,2398000,28000,26406000
DH2021003876,KH00007,SP005,5,4990000,0,2370000,30000,26102000
DH2021004908,KH00153,SP014,4,1190000,0,419000,28000,4636000
DH2021005225,KH00006,SP023,1,5990000,0,479000,22000,5293000
DH2021006460,KH00048,SP022,8,190000,0,152000,40000,1712000
DH2021008471,KH00002,SP013,2,990000,0,158000,18000,1760000
DH2021008959,KH00014,SP008,2,13990000,0,2602000,18000,28641000
DH2021000704,KH00007,SP008,1,13990000,0,1329000,35000,14654000
DH2021003001,KH00007,SP002,2,18990000,0,3684000,45000,40570000
DH2021004951,KH00020,SP025,8,4290000,0,3260000,18000,35882000
DH2021005092,KH00003,SP005,1,4990000,0,474000,18000,5232000
DH2021005452,KH00037,SP022,1,190000,0,19000,30000,239000
DH2021005663,KH00001,SP005,1,4990000,0,484000,28000,5352000
DH2021007237,KH00001,SP011,2,3990000,0,638000,18000,7040000
DH2021009637,KH00007,SP017,1,3290000,0,319000,35000,3545000
DH2021000431,KH00027,SP001,2,4590000,0,808000,28000,8914000
DH2021003532,KH00001,SP014,8,1190000,0,762000,18000,8396000
DH2021008289,KH00059,SP024,1,5490000,0,511000,30000,5647000
DH2021002966,KH00001,SP021,1,350000,0,32000,35000,392000
DH2021003943,KH00002,SP013,1,990000,0,89000,40000,1020000
DH2021005959,KH00284,SP010,1,12990000,0,1299000,28000,14317000
DH2021008100,KH00740,SP018,2,390000,0,76000,18000,851000
DH2021008919,KH00005,SP025,4,4290000,0,1459000,18000,16063000
DH2021001609,KH00067,SP008,1,13990000,0,1399000,28000,15417000
DH2021002233,KH00002,SP016,1,11990000,0,959000,28000,10579000
DH2021002347,KH00009,SP022,2,190000,0,32000,28000,383000
DH2021002843,KH01522,SP008,8,13990000,0,10856000,18000,119436000
DH2021002913,KH00011,SP016,1,11990000,0,1199000,28000,13217000
DH2021003791,KH00003,SP006,8,7990000,0,6392000,18000,70330000
DH2021004882,KH00001,SP004,10,16990000,0,15801000,25000,173833000
DH2021005985,KH00007,SP001,1,4590000,0,390000,28000,4320000
DH2021000933,KH00004,SP025,1,4290000,0,378000,22000,4175000
DH2021005012,KH00222,SP010,2,12990000,0,2598000,22000,28600000
